Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_SD_15952,357,405,526,18,34,26,466,530,539,641,380,432
PCA_SD_15951,261,232,308,2,2,0,64,88,67,24,4,6
PCA_SD_15950,755,910,1132,128,259,205,3763,4117,3551,3221,3986,2872
PCA_SD_15948,1095,1243,1612,34,87,62,996,1327,1052,780,649,873
PCA_SD_15949,2,0,6,0,0,2,1446,1492,1206,2,0,0
PCA_SD_15944,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15945,142,185,219,6,8,8,15383,16610,18317,558,266,168
PCA_SD_15946,31,46,48,6,10,4,3219,3895,3358,1572,1101,996
PCA_SD_15947,1003,1044,1388,36,92,38,1104,1308,1051,781,438,831
PCA_SD_15943,0,0,0,0,0,0,0,2,0,4,0,0
PCA_SD_20273,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20276,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20277,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20274,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20275,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20278,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20279,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20283,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20282,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20281,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20280,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20287,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20286,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20285,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20284,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20289,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20288,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16688,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16699,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16698,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16691,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16690,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16695,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16694,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16697,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16696,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16692,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16700,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16693,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16684,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16685,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16682,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16683,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16689,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16686,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_16687,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_13393,0,0,0,0,0,0,68,107,62,0,0,0
PCA_SD_13392,15,29,37,0,4,0,183,254,185,24,4,61
PCA_SD_13391,241,249,340,8,34,12,325,286,294,711,90,703
PCA_SD_13390,185,177,268,21,18,22,344,541,338,783,310,614
PCA_SD_13368,0,2,0,0,0,0,2,0,0,0,0,0
PCA_SD_13369,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_13366,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_13367,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_13364,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_13365,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_13384,636,711,762,65,92,90,2373,2221,2367,1060,2397,813
PCA_SD_13385,1044,1208,1397,111,165,168,3754,4281,3604,5078,3136,4234
PCA_SD_13386,0,0,0,0,0,0,14,18,12,26,38,48
PCA_SD_13387,106,112,120,4,8,6,66,96,44,342,117,369
PCA_SD_13380,96,101,119,16,30,19,618,593,634,57,506,62
PCA_SD_13381,4,5,0,0,0,0,4,11,11,35,12,26
PCA_SD_13382,1481,1761,1988,165,254,238,5987,7521,5890,909,6180,431
PCA_SD_13383,760,876,1061,78,126,91,2887,3446,2808,709,2961,405
PCA_SD_13388,26,14,19,0,0,0,20,27,17,10,6,0
PCA_SD_13389,132,144,133,4,6,8,126,156,148,114,194,164
PCA_SD_13373,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_13379,35,42,54,0,0,0,80,103,76,176,138,253
PCA_SD_13378,598,574,713,20,30,28,730,781,810,646,1886,600
PCA_SD_13371,352,400,546,6,24,24,561,683,561,1254,304,1222
PCA_SD_13370,0,0,0,0,0,0,6,18,2,18,8,26
PCA_SD_13372,0,0,1,0,0,0,2,2,0,0,5,0
PCA_SD_13375,16,12,21,2,4,0,25,15,37,51,17,45
PCA_SD_13374,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_13377,2,0,0,0,0,0,2,10,0,4,6,0
PCA_SD_13376,90,134,144,0,10,10,285,362,330,100,237,65
PCA_SD_18378,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18379,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18381,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18380,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18383,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18382,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18385,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18384,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18387,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18386,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18389,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18388,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18396,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18394,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18395,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18392,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18393,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18390,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18391,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18376,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18377,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22216,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22217,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22214,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22215,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22212,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22213,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22210,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22211,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22218,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22219,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22223,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22222,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22221,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22220,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22224,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17281,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17280,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17283,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17285,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17284,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17287,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17286,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17289,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17288,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17303,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17296,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17297,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17294,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17295,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17292,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17293,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17290,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17291,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17298,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17299,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17282,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17300,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17301,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17302,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17304,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15412,43,48,66,0,0,2,26,32,28,8,22,4
PCA_SD_15413,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_15410,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15411,260,156,156,6,4,4,116,77,74,22,392,4
PCA_SD_15414,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15415,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15399,1250,1511,1715,76,144,152,3474,3877,3759,1938,955,1558
PCA_SD_15398,690,818,960,52,120,86,2313,2621,2129,6166,1134,5421
PCA_SD_15395,4266,4360,5886,245,463,340,8048,9334,7662,3523,6700,2733
PCA_SD_15397,669,794,1060,16,38,30,885,1100,1027,1485,555,1561
PCA_SD_15396,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15405,0,0,2,14,10,3,18,44,39,736,382,902
PCA_SD_15404,0,2,4,0,0,0,10,0,8,6,0,2
PCA_SD_15407,2710,2994,3748,93,122,140,2650,3023,2770,1641,2174,1186
PCA_SD_15406,396,408,517,12,42,44,1008,912,963,647,247,404
PCA_SD_15401,1326,1432,1679,50,96,94,1742,1931,1725,555,592,635
PCA_SD_15400,16,31,47,2,0,4,324,366,287,371,192,261
PCA_SD_15403,8,2,4,0,0,0,14,12,10,29,5,10
PCA_SD_15402,1009,1093,1312,90,190,160,3555,4372,3628,3085,2756,3162
PCA_SD_15409,1467,1686,1806,42,82,76,1654,1614,2002,3248,3630,2811
PCA_SD_15408,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18426,0,0,0,0,0,0,1,0,0,0,0,0
PCA_SD_18427,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18428,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18429,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18447,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18439,514,605,840,27,40,21,644,802,713,587,249,440
PCA_SD_18438,5340,6241,7047,661,1239,998,34142,39534,35146,2948,12863,1741
PCA_SD_18433,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18432,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18431,0,0,0,0,0,0,0,0,0,0,1,0
PCA_SD_18430,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18437,0,0,0,0,0,0,0,4,0,0,0,2
PCA_SD_18436,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18435,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18434,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18442,0,5,4,559,1086,890,3319,3856,2919,113248,67565,74297
PCA_SD_18443,0,0,0,0,0,2,18,34,38,32,4,10
PCA_SD_18440,1251,1301,1639,29,94,96,1061,1351,1128,1650,1222,1719
PCA_SD_18441,644,681,943,44,95,78,992,1319,976,2083,1181,2342
PCA_SD_18446,3245,3458,4211,232,406,369,13848,14998,13749,2892,2648,2098
PCA_SD_18444,1,0,0,0,0,0,9,28,13,83,5,6
PCA_SD_18445,0,1,0,0,0,0,0,0,2,0,0,0
PCA_SD_17205,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17204,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17207,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17206,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17188,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17189,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17182,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17183,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17186,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17187,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17184,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17185,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17201,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17200,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17203,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17202,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17180,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17181,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17195,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17194,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17197,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17196,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17191,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17190,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17193,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17192,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17199,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17198,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17588,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17589,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17591,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17590,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17593,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17592,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17595,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17594,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17577,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17576,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17575,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17579,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17578,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17585,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17582,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17583,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17580,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17586,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17587,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17584,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17581,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20144,1690,1899,2912,2,2,2,168,279,167,141,48,84
PCA_SD_20145,0,0,0,0,0,0,0,0,6,0,2,0
PCA_SD_20146,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20140,2,0,0,0,0,0,4,9,14,0,0,0
PCA_SD_20141,0,0,0,0,0,0,2,0,0,0,0,0
PCA_SD_20142,1200,1365,1816,85,135,106,2435,3375,2501,1538,2652,953
PCA_SD_20143,649,818,914,38,94,72,1493,1694,1665,449,1866,255
PCA_SD_20139,6,36,12,0,0,0,2,4,0,0,0,0
PCA_SD_20138,3658,3896,5425,216,367,296,7450,9358,7017,9824,3232,7864
PCA_SD_20133,364,394,408,94,176,152,2357,2475,2234,1784,2724,1715
PCA_SD_20132,403,392,533,18,74,77,1067,1465,1037,9116,2300,7838
PCA_SD_20135,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_20134,899,1019,1159,46,88,58,1677,1824,1877,2321,1587,1792
PCA_SD_20137,822,804,1077,26,35,34,1142,1463,1007,658,308,331
PCA_SD_20136,0,0,0,0,0,0,2,6,4,0,0,8
PCA_SD_15145,0,0,2,0,0,0,5,6,0,6,2,38
PCA_SD_15140,2,0,2,0,0,0,3,2,8,27,5,49
PCA_SD_15148,1580,1758,1896,90,179,171,3216,2952,3384,1003,4659,566
PCA_SD_15149,838,988,998,55,61,86,1661,1634,1850,1347,2347,1020
PCA_SD_15137,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15136,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15139,679,945,936,151,315,290,5308,6465,4735,16410,5028,13905
PCA_SD_15138,2,0,2,0,10,0,4838,5350,4702,42,8,4
PCA_SD_15152,360,408,561,67,139,107,1812,2527,1501,908,569,724
PCA_SD_15135,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_15147,1412,1559,1766,36,100,63,2185,2705,2224,596,2811,334
PCA_SD_15141,7331,8218,10286,356,675,576,12439,14993,11521,5651,8449,3620
PCA_SD_15142,8,6,20,0,0,2,110,144,137,523,412,478
PCA_SD_15143,18,13,21,0,0,0,23,56,36,107,40,70
PCA_SD_15155,0,0,0,0,0,0,0,4,0,0,0,0
PCA_SD_15154,1968,2243,2776,198,386,283,6206,7873,6017,6737,5298,5015
PCA_SD_15153,0,3,0,0,0,0,2,2,0,4,4,0
PCA_SD_15151,8,4,14,0,4,0,3378,4567,3908,753,337,796
PCA_SD_15150,3397,3308,4562,274,481,466,14211,15789,14448,11930,119623,6902
PCA_SD_15144,128,148,173,16,38,22,700,940,607,2229,1242,2210
PCA_SD_15146,1898,2171,2654,30,60,55,1357,1839,1507,446,1306,413
PCA_SD_18785,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18784,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18787,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18786,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18781,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18780,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18783,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18782,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18789,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18788,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18792,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18793,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18790,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18791,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18796,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18797,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18794,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18795,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18778,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_18779,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21752,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21753,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21750,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21751,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21745,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21744,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21747,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21746,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21743,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21742,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21749,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21748,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17759,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17758,0,0,2,0,0,0,4,0,4,12,1,0
PCA_SD_17757,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17771,586,691,703,0,14,14,211,226,235,270,159,143
PCA_SD_17770,4,58,14,34,74,58,572,518,526,7006,14508,5333
PCA_SD_17773,12,24,562,0,2,0,46,30,32,38,20,19
PCA_SD_17772,223,240,267,6,20,15,251,271,298,557,213,610
PCA_SD_17775,0,0,0,0,0,0,2,0,2,0,2,0
PCA_SD_17774,0,7,5,0,0,0,3,16,3,2,2,8
PCA_SD_17777,446,494,685,0,8,8,532,548,581,78,68,76
PCA_SD_17776,6,3,18,4,8,14,159,149,128,30,8,41
PCA_SD_17778,411,387,506,26,22,24,672,649,700,286,1845,184
PCA_SD_17766,133,120,116,16,6,14,168,158,192,150,104,157
PCA_SD_17767,480,566,559,13,6,0,307,239,364,394,283,307
PCA_SD_17764,152,156,207,4,26,8,521,781,511,1922,1288,1584
PCA_SD_17765,0,0,0,2,4,2,24,42,32,528,1036,421
PCA_SD_17762,0,0,0,0,0,0,2,0,0,2,2,0
PCA_SD_17763,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_17760,0,0,0,0,2,0,16,22,24,52,204,26
PCA_SD_17761,24,24,46,6,4,16,338,381,328,792,236,816
PCA_SD_17768,4,6,4,2,63,50,99,324,55,17641,1600,1403
PCA_SD_17769,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20571,6,0,12,0,0,0,6,9,8,12,2,0
PCA_SD_20570,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20573,1320,1423,1673,70,124,78,2591,2562,2717,928,21597,687
PCA_SD_20572,546,564,780,50,83,64,2319,2340,2707,1143,703,694
PCA_SD_20575,7,6,8,9,4,2,42,58,33,40,23,50
PCA_SD_20574,2969,3134,4326,124,162,143,3377,4478,3574,4362,3769,3350
PCA_SD_20566,2,2,0,0,0,0,2,0,0,0,8,0
PCA_SD_20567,0,0,0,2,10,10,60,74,57,2731,4175,2156
PCA_SD_20565,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20568,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20569,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25960,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25958,0,0,0,0,0,0,2,2,2,84,16,88
PCA_SD_25959,2,6,4,0,0,0,5,0,4,0,4,28
PCA_SD_25955,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_25956,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25957,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21410,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21398,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_21399,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21393,0,0,0,0,0,0,0,0,0,0,4,0
PCA_SD_21396,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21397,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21394,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21395,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21402,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21403,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21400,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21401,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21406,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21407,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21404,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21405,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21408,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21409,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22069,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_22068,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22083,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22082,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22081,149,143,162,0,0,2,6,2,8,36,15,22
PCA_SD_22080,0,0,0,10,18,8,67,146,100,232,6449,210
PCA_SD_22084,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22078,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22079,4,0,2,0,0,0,0,0,0,12,4,0
PCA_SD_22072,0,0,0,0,0,0,20,41,28,52,189,58
PCA_SD_22073,1372,1427,1426,36,104,58,2356,2929,2205,12988,7340,11267
PCA_SD_22070,2,0,0,0,0,0,2,0,0,0,0,0
PCA_SD_22071,0,0,0,0,0,0,0,0,1,15,0,1
PCA_SD_22076,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22077,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22074,0,4,0,0,0,0,0,4,0,0,2,0
PCA_SD_22075,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23978,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23979,0,0,0,0,0,0,34,50,22,458,526,314
PCA_SD_23974,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23975,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23976,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23977,0,0,0,0,0,0,0,2,6,0,0,0
PCA_SD_23972,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23973,0,0,0,0,0,0,2,0,0,0,0,4
PCA_SD_23980,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20845,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20844,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20841,0,0,0,0,0,0,0,0,0,0,1,4
PCA_SD_20840,0,0,0,0,0,4,2,0,0,22,12,8
PCA_SD_20843,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20842,0,0,0,0,0,0,0,0,0,0,8,0
PCA_SD_20829,0,0,0,0,2,0,4,2,4,2,0,0
PCA_SD_20838,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20839,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_20830,0,0,0,0,0,0,2,0,4,6,4,0
PCA_SD_20831,0,0,4,0,0,0,0,0,0,0,2,0
PCA_SD_20832,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20833,0,0,0,0,0,0,0,0,0,48,2,0
PCA_SD_20834,0,0,0,0,0,0,0,0,2,0,0,0
PCA_SD_20835,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20836,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20837,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_19168,13,14,18,2,0,0,72,36,45,40,18,44
PCA_SD_19169,12,1,2,0,0,0,3,2,8,0,2,0
PCA_SD_19166,0,0,0,2,2,6,50,60,64,120,1255,102
