Geneid,GS1,GS2,GS3,HE1,HE2,HE3,IT61,IT62,IT63,IT91,IT92,IT93,UG1,UG2,UG3
evm.model.hcontig_095_133.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_095_133.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_095_133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_095_133.6,15,24,44,0,1,0,1,1,1,5,13,4,4,6,1
evm.model.hcontig_095_133.7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_095_133.12,0,1,0,866,1849,577,64,22,81,79,365,366,2,0,0
evm.model.hcontig_095_133.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_095_133.9,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0
evm.model.hcontig_095_133.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_095_133.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_095_133.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_095_133.22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
evm.model.hcontig_095_133.15,64,70,98,289,511,243,12,6,16,35,105,46,36,28,28
evm.model.hcontig_095_133.16,3399,3897,5088,22,77,43,559,478,527,1256,15368,9054,746,656,884
evm.model.hcontig_095_133.17,1705,1996,2090,820,1950,651,277,308,313,829,3948,1675,1883,1151,1589
evm.model.hcontig_095_133.18,1515,1554,1587,233,659,239,115,95,120,369,1417,675,882,458,771
evm.model.hcontig_003_135.27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_135.17,1,1,0,0,3,0,0,0,0,1,1,0,0,0,0
evm.model.hcontig_003_135.2,2655,2293,2316,627,1367,637,656,547,625,1764,11192,6323,695,587,591
evm.model.hcontig_003_135.20,85,66,69,73,206,71,16,26,17,96,316,110,41,42,39
evm.model.hcontig_003_135.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
evm.model.hcontig_003_135.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_135.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_135.12,35,37,55,14,63,14,2,6,2,18,52,23,16,15,23
evm.model.hcontig_003_135.5,21,29,18,11,26,11,10,15,9,55,84,32,24,11,7
evm.model.hcontig_003_135.4,290,294,317,21,62,24,3,3,1,96,152,28,72,82,71
evm.model.hcontig_003_135.21,3,3,1,2,6,0,1,1,3,1,4,1,0,1,0
evm.model.hcontig_003_135.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_135.9,178,252,218,2,22,4,0,0,0,6,64,17,186,116,172
evm.model.hcontig_003_135.8,170,151,217,326,707,262,96,79,74,558,1809,650,212,161,167
evm.model.hcontig_003_135.3,968,858,1040,198,597,219,128,147,126,961,2931,1002,281,288,301
evm.model.hcontig_003_135.7,570,462,502,65,115,49,20,140,34,389,440,109,448,338,375
evm.model.hcontig_003_135.6,61,52,58,50,65,34,10,14,12,62,116,61,24,20,31
evm.model.hcontig_003_135.22,13,13,20,4,2,2,2,1,2,6,32,13,11,5,9
evm.model.hcontig_003_135.18,163,143,137,2,0,1,0,1,0,2,2,2,127,76,85
evm.model.hcontig_003_135.15,0,0,0,0,0,0,1,0,0,1,3,2,2,0,2
evm.model.hcontig_003_135.13,0,1,0,0,0,0,0,0,0,1,2,0,4,1,6
evm.model.hcontig_003_135.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
evm.model.hcontig_003_135.10,6,3,4,1,1,2,0,0,0,3,6,3,0,0,0
evm.model.hcontig_003_135.19,515,521,480,2,18,12,0,3,2,10,33,13,334,284,311
evm.model.hcontig_003_135.16,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
evm.model.hcontig_003_135.14,0,2,0,2,2,2,1,0,1,5,12,2,18,6,10
evm.model.hcontig_003_136.16,10372,8102,8726,19,55,36,35,98,49,707,1301,412,6720,8116,6499
evm.model.hcontig_003_136.12,1022,1079,1145,45,77,35,4,6,8,110,436,230,560,487,604
evm.model.hcontig_003_136.13,1101,1408,1438,306,661,288,25,41,37,358,750,204,528,239,466
evm.model.hcontig_003_136.14,17,12,18,130,457,131,21,20,21,1057,1969,301,5,8,9
evm.model.hcontig_003_136.11,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0
evm.model.hcontig_003_136.8,875,847,847,128,481,129,275,229,256,744,3571,1457,747,517,599
evm.model.hcontig_003_136.9,4215,4315,4647,1140,2651,866,158,137,111,957,4062,1604,1347,997,1339
evm.model.hcontig_003_136.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_136.1,1711,1514,1744,352,629,316,388,505,389,1377,4249,1849,1411,1346,1199
evm.model.hcontig_003_136.3,5324,4851,5710,215,576,209,159,140,127,723,2139,855,5119,3700,4247
evm.model.hcontig_003_136.6,13,11,9,0,4,0,3,0,0,8,12,9,4,1,4
evm.model.hcontig_003_136.19,0,0,0,0,3,0,0,1,0,1,6,5,0,0,0
evm.model.hcontig_003_136.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_136.15,0,0,0,0,3,2,0,1,1,1,3,2,0,0,0
evm.model.hcontig_003_136.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_136.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_136.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_069_137.7,1362,1287,1562,101,307,87,58,67,46,267,788,313,688,620,701
evm.model.hcontig_069_137.10,686,576,759,133,335,147,45,60,41,286,1243,474,216,154,240
evm.model.hcontig_069_137.13,906,881,909,207,465,117,330,966,333,3132,4879,1711,420,277,379
evm.model.hcontig_069_137.12,2213,1931,2429,713,1688,796,562,745,544,2259,7745,3690,1157,705,926
evm.model.hcontig_069_137.6,0,1,0,1,2,0,0,0,0,2,4,1,0,0,0
evm.model.hcontig_069_137.20,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_069_137.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_069_137.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_069_137.1,892,1127,1277,120,441,139,172,195,190,564,2116,901,1521,1102,1266
evm.model.hcontig_069_137.4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_069_137.19,16,9,9,0,0,0,0,0,0,3,17,14,2,3,0
evm.model.hcontig_069_137.17,1,0,2,2778,6797,2840,260,271,272,664,1632,1163,0,0,0
evm.model.hcontig_069_137.15,5,4,9,260,783,283,21,2,25,43,172,54,1,0,0
evm.model.hcontig_069_137.11,83,67,77,25,55,23,13,6,5,54,96,47,25,25,15
evm.model.hcontig_069_137.14,1372,1257,1621,42,194,57,320,99,298,634,4821,2386,807,648,755
evm.model.hcontig_069_137.8,7768,9853,9049,21,99,51,0,0,0,4,32,9,6813,6340,7457
evm.model.hcontig_069_137.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_069_137.5,0,0,1,1,10,1,0,0,0,0,0,0,0,0,0
evm.model.hcontig_069_137.16,10,10,20,1,0,1,1,0,0,1,7,4,6,4,2
evm.model.hcontig_042_141.9,689,598,681,114,308,142,186,215,153,610,2247,990,406,356,360
evm.model.hcontig_042_141.12,18,46,45,355,643,224,56,43,60,79,1441,1220,0,0,1
evm.model.hcontig_042_141.13,379,392,377,179,452,193,57,53,56,281,753,352,204,111,151
evm.model.hcontig_042_141.18,1490,1203,1409,1,6,11,5,1,4,11,367,140,420,332,450
evm.model.hcontig_042_141.11,780,788,854,150,432,160,124,228,112,713,2207,886,467,457,392
evm.model.hcontig_042_141.10,10,12,14,1173,2451,1260,145,71,131,317,663,513,1,0,3
evm.model.hcontig_042_141.16,526,439,529,5,18,3,94,101,104,396,1586,666,249,208,220
evm.model.hcontig_042_141.15,5,13,15,2,2,0,0,12,1,13,30,1,19,12,9
evm.model.hcontig_042_141.19,20599,18054,19929,12,141,166,22,0,10,87,1924,622,5171,4457,5692
evm.model.hcontig_042_141.8,1,8,11,1,2,1,0,1,0,4,10,3,1,4,1
evm.model.hcontig_042_141.21,7547,7282,7562,3447,7960,2955,491,1003,459,3045,8078,2963,6854,7164,6354
evm.model.hcontig_042_141.4,118,120,123,10,7,6,4,7,1,32,115,32,170,107,125
evm.model.hcontig_042_141.2,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_042_141.7,264,301,343,109,229,101,8,8,7,75,185,79,68,58,84
evm.model.hcontig_042_141.6,10,17,19,4,11,3,1,0,1,44,270,51,14,6,16
evm.model.hcontig_042_141.5,381,257,437,4,10,4,55,104,64,314,1752,831,136,93,143
evm.model.hcontig_042_141.3,41,44,44,1,5,0,6,7,1,28,107,32,43,23,26
evm.model.hcontig_042_141.1,389,859,970,162,147,32,15,586,13,289,418,138,125,68,108
evm.model.hcontig_042_141.20,262,269,253,1,3,4,0,0,1,10,83,30,63,43,59
evm.model.hcontig_009_142.19,19,20,22,1,1,1,1,1,0,5,13,6,4,2,6
evm.model.hcontig_009_142.8,1708,2004,1981,87,368,160,66,52,45,154,977,728,555,609,662
evm.model.hcontig_009_142.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_009_142.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_009_142.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_009_142.12,6158,5803,6594,89,187,83,154,266,126,1440,4292,1553,2168,2033,2206
evm.model.hcontig_009_142.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_009_142.20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
evm.model.hcontig_009_142.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_009_142.6,302,295,287,126,367,157,995,362,919,1712,11056,6649,40,36,36
evm.model.hcontig_009_142.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_009_142.11,2704,2169,2858,134,434,136,219,260,204,1235,5374,2161,654,550,626
evm.model.hcontig_009_142.10,19,15,11,4,11,4,0,0,0,0,8,5,2,7,11
evm.model.hcontig_009_142.15,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
evm.model.hcontig_009_142.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_009_142.9,177,147,177,0,3,0,0,0,0,0,2,0,76,53,57
evm.model.hcontig_009_142.7,4,11,18,1255,3199,1355,172,44,146,175,2197,1518,10,17,17
evm.model.hcontig_009_142.5,18,19,18,16,43,37,95,60,83,304,916,480,7,6,8
evm.model.hcontig_009_142.4,108,134,143,47,126,58,72,72,60,360,777,316,72,80,93
evm.model.hcontig_009_142.3,223,184,186,148,197,109,156,15,148,336,1980,1818,1,15,6
evm.model.hcontig_009_142.2,446,480,506,658,996,457,150,908,150,1141,1450,1014,238,209,251
evm.model.hcontig_054_143.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_143.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_143.12,34,41,51,19,54,27,7,6,1,9,23,22,32,26,21
evm.model.hcontig_054_143.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_143.10,1600,1358,1800,440,883,360,182,174,151,499,1569,738,1078,722,1001
evm.model.hcontig_054_143.11,0,1,3,4,7,6,0,0,0,4,3,1,1,3,4
evm.model.hcontig_054_143.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_143.2,2093,1971,2238,465,1150,443,272,304,254,823,2274,984,2028,1450,1623
evm.model.hcontig_054_143.3,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0
evm.model.hcontig_054_143.4,1605,1329,1560,607,1716,606,241,165,208,918,5646,2716,827,491,765
evm.model.hcontig_054_143.9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
evm.model.hcontig_034_144.13,0,2,2,3,5,1,0,0,0,3,1,3,3,1,2
evm.model.hcontig_034_144.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_034_144.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_034_144.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_034_144.5,774,829,1006,120,263,125,49,66,36,160,371,205,435,421,430
evm.model.hcontig_034_144.10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_034_144.1,103,215,269,93,150,52,75,406,66,1943,3329,712,8,4,4
evm.model.hcontig_034_144.3,75,77,88,9,40,30,36,2,44,61,3565,2450,32,37,53
evm.model.hcontig_034_144.2,236,247,299,11,19,10,30,2,25,24,107,283,272,148,226
evm.model.hcontig_034_144.4,1,0,0,0,1,4,8,0,6,5,500,279,0,0,0
evm.model.hcontig_034_144.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_034_144.6,378,315,404,43,102,35,35,48,28,171,368,124,106,106,122
evm.model.hcontig_034_144.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_034_144.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_034_144.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_047_145.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_047_145.3,1464,1319,1503,317,586,294,129,171,117,768,2607,1143,413,374,454
evm.model.hcontig_047_145.7,1,0,1,2444,4832,2120,44,58,46,122,422,183,1,0,0
evm.model.hcontig_047_145.5,8,5,7,5,4,2,0,0,0,9,7,6,3,2,1
evm.model.hcontig_047_145.9,739,860,819,81,173,67,55,86,51,282,821,356,405,387,345
evm.model.hcontig_047_145.8,1304,1178,1361,178,450,174,31,52,29,332,955,368,570,406,550
evm.model.hcontig_047_145.6,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_047_145.4,167,143,186,0,2,3,0,0,1,2,5,4,103,136,111
evm.model.hcontig_047_145.15,0,0,0,8,9,2,0,0,1,2,3,13,0,0,0
evm.model.hcontig_047_145.19,0,0,0,6,7,5,0,0,0,1,1,4,0,0,0
evm.model.hcontig_047_145.10,632,484,652,48,167,53,44,57,43,295,1586,552,313,224,273
evm.model.hcontig_047_145.11,2,1,1,0,12,2,2,1,1,5,29,22,0,1,0
evm.model.hcontig_047_145.12,3,2,4,1,7,2,3,1,2,10,32,23,2,1,0
evm.model.hcontig_047_145.13,146,252,234,280,710,275,33,49,27,208,602,253,116,83,109
evm.model.hcontig_047_145.14,1311,1309,1452,200,508,218,233,211,213,653,2614,1181,580,483,535
evm.model.hcontig_047_145.16,24,19,22,0,6,0,8,1,15,15,166,52,5,3,3
evm.model.hcontig_030_155.12,809,790,943,80,196,72,98,88,79,316,947,499,567,390,538
evm.model.hcontig_030_155.6,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
evm.model.hcontig_030_155.5,4777,3539,4926,241,548,225,149,138,168,652,1758,753,2431,1615,2050
evm.model.hcontig_030_155.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_030_155.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_030_155.1,435,442,562,100,211,83,32,59,20,217,774,267,229,162,215
evm.model.hcontig_030_155.13,11,19,14,0,0,0,0,0,1,2,5,2,15,15,15
evm.model.hcontig_030_155.11,128,111,134,14,33,21,33,37,20,107,352,131,112,74,72
evm.model.hcontig_030_155.10,1726,1458,1961,317,853,338,163,160,190,713,2302,891,1658,1124,1404
evm.model.hcontig_030_155.15,410,366,444,7,49,15,43,83,51,245,795,307,224,185,167
evm.model.hcontig_030_155.9,834,860,913,18,46,29,12,2,3,58,169,55,444,401,429
evm.model.hcontig_030_155.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_001_156.10,3054,3172,4218,126,392,133,56,302,80,879,2149,766,2239,2280,1917
evm.model.hcontig_001_156.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_001_156.8,209,188,257,8,25,10,14,13,13,70,597,227,43,27,51
evm.model.hcontig_001_156.9,424,417,533,88,250,87,24,34,22,134,983,359,82,72,100
evm.model.hcontig_001_156.4,1521,1533,1689,221,582,203,15,32,14,305,460,88,659,597,595
evm.model.hcontig_001_156.5,832,779,858,155,452,198,79,109,55,470,1234,438,409,342,339
evm.model.hcontig_001_156.6,0,0,0,57,137,77,138,5,106,29,342,731,0,0,0
evm.model.hcontig_001_156.7,2294,1898,2424,827,1545,780,486,704,506,1957,5999,2730,1519,1612,1537
evm.model.hcontig_001_156.3,149,163,171,11,41,11,2,1,0,53,58,7,52,44,57
evm.model.hcontig_001_156.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_001_156.18,1921,1776,2423,37,200,53,67,113,66,1178,7567,1530,733,546,672
evm.model.hcontig_001_156.19,259,233,324,1,2,1,15,29,16,227,1531,304,98,77,104
evm.model.hcontig_001_156.16,257,301,341,135,323,118,81,164,82,328,1174,495,219,223,189
evm.model.hcontig_001_156.17,1348,1638,1860,48,94,35,58,98,62,272,885,419,496,368,477
evm.model.hcontig_001_156.14,0,0,0,0,1,0,0,1,0,5,12,5,0,0,0
evm.model.hcontig_001_156.15,3,3,5,6,14,4,3,4,1,26,55,23,6,10,6
evm.model.hcontig_001_156.12,1,2,1,12,34,18,1,0,1,8,13,5,0,0,0
evm.model.hcontig_001_156.13,0,0,1,2,4,1,0,1,0,3,6,2,0,0,0
evm.model.hcontig_001_156.11,47,74,69,5,20,12,4,11,5,104,153,49,7,6,6
evm.model.hcontig_065_094.16,0,1,1,0,1,0,0,1,1,4,1,0,0,2,0
evm.model.hcontig_065_094.13,656,555,606,190,366,170,167,149,153,511,1848,1089,225,193,195
evm.model.hcontig_065_094.15,78,67,78,381,1073,519,103,36,70,100,554,877,55,47,69
evm.model.hcontig_065_094.24,0,0,0,15,46,82,26,0,40,16,3498,1453,0,0,0
evm.model.hcontig_065_094.2,797,788,788,104,287,101,69,72,55,358,1040,428,351,309,370
evm.model.hcontig_065_094.28,398,490,665,199,666,235,37,28,33,121,523,216,44,39,49
evm.model.hcontig_065_094.29,92,123,118,7,22,8,5,7,14,38,66,17,36,22,19
evm.model.hcontig_065_094.26,767,793,795,1,4,2,0,0,1,56,56,11,391,342,384
evm.model.hcontig_065_094.27,108840,104034,107816,21,322,376,10,4,7,53,37,21,43640,39889,41198
evm.model.hcontig_065_094.20,869,749,791,383,795,307,72,145,65,476,1212,495,345,361,345
evm.model.hcontig_065_094.21,1191,804,1163,40,118,53,115,205,90,686,1857,771,435,424,403
evm.model.hcontig_065_094.22,936,962,1182,150,292,145,63,114,51,283,438,200,846,696,720
evm.model.hcontig_065_094.23,44,48,43,138,472,210,38,24,24,74,185,166,38,33,26
evm.model.hcontig_065_094.39,3,3,4,6,23,9,1,2,3,8,66,26,2,3,4
evm.model.hcontig_065_094.30,36,43,50,1,5,4,0,0,1,2,7,0,45,39,41
evm.model.hcontig_065_094.12,353,286,332,65,201,77,98,65,85,358,1236,551,100,53,94
evm.model.hcontig_065_094.38,1837,1640,1753,59,166,45,18,17,28,122,592,210,600,520,585
evm.model.hcontig_065_094.14,2575,2485,2704,417,963,391,170,713,181,1395,2821,872,2003,2117,1811
evm.model.hcontig_065_094.17,3192,2500,3273,227,638,190,302,505,281,1816,6699,3183,1123,967,913
evm.model.hcontig_065_094.10,39787,31316,38818,32,115,73,34,58,43,308,1407,707,3452,2005,3154
evm.model.hcontig_065_094.25,35,69,57,6,11,9,5,2,3,5,32,13,1,2,1
evm.model.hcontig_065_094.43,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0
evm.model.hcontig_065_094.40,738,688,792,76,234,90,48,22,38,251,754,295,143,124,176
evm.model.hcontig_065_094.41,1,0,0,8,17,11,0,1,1,6,21,9,0,0,0
evm.model.hcontig_065_094.9,733,616,761,284,572,256,116,132,87,383,1200,561,329,263,287
evm.model.hcontig_065_094.8,1563,1231,1490,145,369,131,65,201,68,673,1236,480,682,599,668
evm.model.hcontig_065_094.5,4272,3306,4063,531,1324,538,176,298,165,1013,3728,1860,1786,1644,1592
evm.model.hcontig_065_094.4,6316,6475,7340,392,905,402,160,247,150,836,1895,685,2521,2342,2368
evm.model.hcontig_065_094.7,0,0,1,0,0,0,0,0,0,1,5,3,0,0,0
evm.model.hcontig_065_094.6,1,1,1,1,2,1,0,0,0,18,14,5,0,0,0
evm.model.hcontig_065_094.1,3,6,6,3,2,0,1,0,0,1,3,0,1,1,1
evm.model.hcontig_065_094.3,248,187,249,14,14,7,20,30,21,115,367,139,104,105,117
evm.model.hcontig_065_094.42,2068,2405,2860,150,732,161,263,75,240,1773,9147,3244,390,402,526
evm.model.hcontig_065_094.33,829,1016,1070,35,118,42,73,75,58,272,916,420,403,310,359
evm.model.hcontig_065_094.32,877,831,1164,100,235,110,59,173,63,529,1487,621,348,337,326
evm.model.hcontig_065_094.37,1537,1786,1828,115,342,168,77,72,73,440,1140,478,497,264,431
evm.model.hcontig_065_094.36,107,177,180,67,212,61,16,36,13,143,370,108,81,107,110
evm.model.hcontig_065_094.35,333,351,349,120,304,121,9,13,4,49,192,72,30,21,31
evm.model.hcontig_065_094.34,583,664,698,85,264,69,159,269,115,685,1898,865,439,378,424
evm.model.hcontig_065_094.31,25958,19502,25180,896,2641,1113,930,862,933,6005,29231,13487,5684,4304,6312
evm.model.hcontig_065_094.11,569,500,581,49,96,31,27,47,20,163,340,146,133,99,130
evm.model.hcontig_065_094.19,930,839,923,307,703,286,254,208,230,665,1663,771,496,454,496
evm.model.hcontig_065_094.18,843,657,934,84,223,89,80,160,91,691,1367,487,546,525,443
evm.model.hcontig_064_098.27,0,0,0,1,8,0,0,0,0,2,5,3,0,0,0
evm.model.hcontig_064_098.30,1657,1282,1841,211,536,230,235,250,215,826,3207,1382,978,750,801
evm.model.hcontig_064_098.18,16,41,42,1,4,1,1,0,0,47,49,9,32,14,27
evm.model.hcontig_064_098.19,80,105,96,105,246,100,3,14,6,41,200,66,46,38,43
evm.model.hcontig_064_098.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_064_098.29,645,572,739,65,153,66,42,28,49,172,484,246,202,140,195
evm.model.hcontig_064_098.26,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_064_098.24,703,541,779,89,286,98,34,101,37,333,982,365,325,329,295
evm.model.hcontig_064_098.23,544,539,623,43,131,35,42,70,41,254,719,323,237,208,224
evm.model.hcontig_064_098.22,2073,2006,2452,155,511,131,92,95,93,539,1569,676,1059,970,1065
evm.model.hcontig_064_098.21,988,1002,1129,47,210,61,91,129,64,503,1516,530,631,448,538
evm.model.hcontig_064_098.20,778,580,839,61,207,91,66,100,47,464,1925,735,377,281,392
evm.model.hcontig_064_098.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.9,1605,1675,1892,331,908,293,331,382,326,1423,5115,2445,1397,866,1286
evm.model.hcontig_064_098.25,1014,882,1172,105,251,110,131,161,110,452,1373,596,956,523,802
evm.model.hcontig_064_098.36,22,27,25,4,5,2,3,12,1,18,47,26,12,6,11
evm.model.hcontig_064_098.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
evm.model.hcontig_064_098.16,4,18,16,1,0,0,0,1,0,24,9,1,5,1,4
evm.model.hcontig_064_098.17,590,591,650,100,219,97,36,78,46,272,527,207,302,249,266
evm.model.hcontig_064_098.15,775,694,1013,52,147,35,87,116,59,569,3212,1191,486,451,495
evm.model.hcontig_064_098.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.35,816,842,953,212,512,172,112,82,100,346,987,460,638,428,546
evm.model.hcontig_064_098.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_064_098.11,407,379,452,159,307,104,33,17,20,134,282,129,316,201,312
evm.model.hcontig_064_098.28,1393,1337,1619,158,427,145,133,135,145,488,1576,697,1534,847,1184
evm.model.hcontig_064_098.1,0,0,0,1,2,5,0,0,0,0,205,84,0,0,0
evm.model.hcontig_064_098.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.31,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0
evm.model.hcontig_064_098.14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_064_098.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.27,75,91,113,0,1,0,7,6,5,16,104,64,35,30,27
evm.model.hcontig_072_099.26,22,39,32,0,4,2,5,1,4,20,42,26,25,13,16
evm.model.hcontig_072_099.25,518,587,645,115,343,150,67,50,81,262,927,434,432,311,400
evm.model.hcontig_072_099.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
evm.model.hcontig_072_099.17,2,0,3,0,0,0,1,0,0,0,5,0,0,0,0
evm.model.hcontig_072_099.14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
evm.model.hcontig_072_099.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_072_099.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_072_099.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_022_101.22,177,198,230,273,527,304,269,117,228,566,2151,1096,83,48,45
evm.model.hcontig_022_101.23,465,358,401,84,147,87,151,82,134,453,1435,960,52,36,59
evm.model.hcontig_022_101.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_022_101.39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
evm.model.hcontig_022_101.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_022_101.29,10,6,14,339,798,363,17,11,19,97,114,69,1,1,1
evm.model.hcontig_022_101.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_022_101.25,1834,1915,2148,15,119,48,15,98,16,136,600,387,882,773,816
evm.model.hcontig_022_101.21,1373,1038,1215,126,309,133,160,335,130,874,1582,669,891,938,780
